,PID,RA,DEC,EPOC,SUBREGION,NAME,"ATLAS
+GALEX",SDSS,"ATLAS
+ST.LOCUS",Comments
1036,HYDRA,154.783,-36.363,2000,HYDRA,HYDRA-0097,,,,
1037,HYDRA,156.52100000000002,-36.363,2000,HYDRA,HYDRA-0098,,,,
1038,HYDRA,158.263,-36.363,2000,HYDRA,HYDRA-0099,,,,
1039,HYDRA,160.0,-36.363,2000,HYDRA,HYDRA-0100,,,,
1040,HYDRA,161.738,-36.363,2000,HYDRA,HYDRA-0101,,,,
1041,HYDRA,163.47899999999998,-36.363,2000,HYDRA,HYDRA-0102,2.0,,,
1042,HYDRA,150.738,-37.736,2000,HYDRA,HYDRA-0103,,,,
1043,HYDRA,152.513,-37.736,2000,HYDRA,HYDRA-0104,,,,
1044,HYDRA,154.28799999999998,-37.736,2000,HYDRA,HYDRA-0105,,,,
1045,HYDRA,156.058,-37.736,2000,HYDRA,HYDRA-0106,,,,
1046,HYDRA,157.833,-37.736,2000,HYDRA,HYDRA-0107,,,,
1047,HYDRA,159.60399999999998,-37.736,2000,HYDRA,HYDRA-0108,,,,
1048,HYDRA,161.379,-37.736,2000,HYDRA,HYDRA-0109,,,,
1049,HYDRA,163.154,-37.736,2000,HYDRA,HYDRA-0110,,,,
1050,HYDRA,164.925,-37.736,2000,HYDRA,HYDRA-0111,,,,
1051,HYDRA,150.15,-39.107,2000,HYDRA,HYDRA-0112,,,,
1052,HYDRA,151.958,-39.107,2000,HYDRA,HYDRA-0113,,,,
1053,HYDRA,153.77100000000002,-39.107,2000,HYDRA,HYDRA-0114,,,,
1054,HYDRA,155.579,-39.107,2000,HYDRA,HYDRA-0115,,,,
1055,HYDRA,157.388,-39.107,2000,HYDRA,HYDRA-0116,,,,
1056,HYDRA,159.196,-39.107,2000,HYDRA,HYDRA-0117,,,,
1057,HYDRA,161.004,-39.107,2000,HYDRA,HYDRA-0118,,,,
1058,HYDRA,162.813,-39.107,2000,HYDRA,HYDRA-0119,,,,
1059,HYDRA,164.625,-39.107,2000,HYDRA,HYDRA-0120,,,,
1060,HYDRA,151.38299999999998,-40.476,2000,HYDRA,HYDRA-0121,3.0,,3.0,Sem dados Galex
1061,HYDRA,153.22899999999998,-40.476,2000,HYDRA,HYDRA-0122,,,,
1062,HYDRA,155.075,-40.476,2000,HYDRA,HYDRA-0123,,,,
1063,HYDRA,156.925,-40.476,2000,HYDRA,HYDRA-0124,,,,
1064,HYDRA,158.77100000000002,-40.476,2000,HYDRA,HYDRA-0125,,,,
1065,HYDRA,160.61700000000002,-40.476,2000,HYDRA,HYDRA-0126,3.0,,3.0,Sem dados Galex
1066,HYDRA,162.463,-40.476,2000,HYDRA,HYDRA-0127,,,,
1067,HYDRA,164.308,-40.476,2000,HYDRA,HYDRA-0128,,,,
1068,HYDRA,150.783,-41.842,2000,HYDRA,HYDRA-0129,,,,
1069,HYDRA,152.671,-41.842,2000,HYDRA,HYDRA-0130,,,,
1070,HYDRA,154.554,-41.842,2000,HYDRA,HYDRA-0131,,,,
1071,HYDRA,156.442,-41.842,2000,HYDRA,HYDRA-0132,,,,
1072,HYDRA,158.325,-41.842,2000,HYDRA,HYDRA-0133,,,,
1073,HYDRA,160.208,-41.842,2000,HYDRA,HYDRA-0134,,,,
1074,HYDRA,162.096,-41.842,2000,HYDRA,HYDRA-0135,,,,
1075,HYDRA,163.979,-41.842,2000,HYDRA,HYDRA-0136,,,,
1076,HYDRA,150.16299999999998,-43.206,2000,HYDRA,HYDRA-0137,3.0,,3.0,Sem dados Galex
1077,HYDRA,152.088,-43.206,2000,HYDRA,HYDRA-0138,2.0,,,
1078,HYDRA,154.013,-43.206,2000,HYDRA,HYDRA-0139,,,,
1079,HYDRA,155.938,-43.206,2000,HYDRA,HYDRA-0140,,,,
1080,HYDRA,157.863,-43.206,2000,HYDRA,HYDRA-0141,,,,
1081,HYDRA,159.78799999999998,-43.206,2000,HYDRA,HYDRA-0142,,,,
1082,HYDRA,161.713,-43.206,2000,HYDRA,HYDRA-0143,,,,
1083,HYDRA,163.638,-43.206,2000,HYDRA,HYDRA-0144,,,,
1084,HYDRA,151.475,-44.567,2000,HYDRA,HYDRA-0145,3.0,,3.0,Sem dados Galex
1085,HYDRA,153.442,-44.567,2000,HYDRA,HYDRA-0146,,,,
1086,HYDRA,155.408,-44.567,2000,HYDRA,HYDRA-0147,,,,
1087,HYDRA,157.375,-44.567,2000,HYDRA,HYDRA-0148,,,,
1088,HYDRA,159.346,-44.567,2000,HYDRA,HYDRA-0149,,,,
1089,HYDRA,161.313,-44.567,2000,HYDRA,HYDRA-0150,,,,
1090,HYDRA,163.279,-44.567,2000,HYDRA,HYDRA-0151,,,,
1091,HYDRA,150.838,-45.925,2000,HYDRA,HYDRA-0152,3.0,,3.0,Sem dados Galex
1092,HYDRA,152.85,-45.925,2000,HYDRA,HYDRA-0153,2.0,,,
1093,HYDRA,154.858,-45.925,2000,HYDRA,HYDRA-0154,2.0,,,
1094,HYDRA,156.871,-45.925,2000,HYDRA,HYDRA-0155,2.0,,,
1095,HYDRA,158.88299999999998,-45.925,2000,HYDRA,HYDRA-0156,2.0,,,
1096,HYDRA,160.89600000000002,-45.925,2000,HYDRA,HYDRA-0157,2.0,,,
1097,HYDRA,162.904,-45.925,2000,HYDRA,HYDRA-0158,2.0,,,
1098,HYDRA,164.917,-45.925,2000,HYDRA,HYDRA-0159,2.0,,,
1099,HYDRA,150.171,-47.281000000000006,2000,HYDRA,HYDRA-0160,3.0,,3.0,Sem dados Galex
1100,HYDRA,152.22899999999998,-47.281000000000006,2000,HYDRA,HYDRA-0161,2.0,,,
1101,HYDRA,154.28799999999998,-47.281000000000006,2000,HYDRA,HYDRA-0162,2.0,,,
1102,HYDRA,156.342,-47.281000000000006,2000,HYDRA,HYDRA-0163,2.0,,,
1103,HYDRA,158.4,-47.281000000000006,2000,HYDRA,HYDRA-0164,2.0,,,
1104,HYDRA,160.458,-47.281000000000006,2000,HYDRA,HYDRA-0165,2.0,,,
1105,HYDRA,162.513,-47.281000000000006,2000,HYDRA,HYDRA-0166,2.0,,,
1106,HYDRA,164.571,-47.281000000000006,2000,HYDRA,HYDRA-0167,2.0,,,
1107,SPLUS,192.658,-16.22,2000,ABELL1644,SPLUS-n13s31,1.0,,,
1108,SPLUS,194.063,-16.22,2000,ABELL1644,SPLUS-n13s32,1.0,,,
1109,SPLUS,195.47099999999998,-16.22,2000,ABELL1644,SPLUS-n13s33,1.0,,,
1110,SPLUS,192.75400000000002,-17.562,2000,ABELL1644,SPLUS-n14s31,1.0,,,
1111,SPLUS,194.175,-17.562,2000,ABELL1644,SPLUS-n14s32,1.0,,,
1112,SPLUS,195.592,-17.562,2000,ABELL1644,SPLUS-n14s33,1.0,,,
1113,SPLUS,192.858,-18.903,2000,ABELL1644,SPLUS-n15s31,1.0,,,
1114,SPLUS,194.28799999999998,-18.903,2000,ABELL1644,SPLUS-n15s32,1.0,,,
1115,SPLUS,195.713,-18.903,2000,ABELL1644,SPLUS-n15s33,1.0,,,
